timestamp,mac_address,temperature
2025-10-17 11:20:00+07:00,60:55:F9:EC:C3:D6,23.700000000000006
2025-10-17 11:25:00+07:00,60:55:F9:EC:C3:D6,23.68620689655173
2025-10-17 11:30:00+07:00,60:55:F9:EC:C3:D6,23.700000000000006
2025-10-17 11:35:00+07:00,60:55:F9:EC:C3:D6,23.700000000000006
2025-10-17 11:40:00+07:00,60:55:F9:EC:C3:D6,23.700000000000006
2025-10-17 11:45:00+07:00,60:55:F9:EC:C3:D6,23.60357142857144
2025-10-17 11:50:00+07:00,60:55:F9:EC:C3:D6,23.60000000000001
2025-10-17 11:55:00+07:00,60:55:F9:EC:C3:D6,23.56551724137932
2025-10-17 12:00:00+07:00,60:55:F9:EC:C3:D6,23.55714285714286
2025-10-17 12:05:00+07:00,60:55:F9:EC:C3:D6,23.524137931034485
2025-10-17 12:10:00+07:00,60:55:F9:EC:C3:D6,23.530000000000005
2025-10-17 12:15:00+07:00,60:55:F9:EC:C3:D6,23.51
2025-10-17 12:20:00+07:00,60:55:F9:EC:C3:D6,23.60000000000001
2025-10-17 13:25:00+07:00,60:55:F9:EC:C3:D6,23.676470588235293
2025-10-17 13:30:00+07:00,60:55:F9:EC:C3:D6,23.399999999999984
2025-10-17 13:35:00+07:00,60:55:F9:EC:C3:D6,23.453333333333337
2025-10-17 13:40:00+07:00,60:55:F9:EC:C3:D6,23.8
2025-10-17 13:45:00+07:00,60:55:F9:EC:C3:D6,23.869999999999983
2025-10-17 13:50:00+07:00,60:55:F9:EC:C3:D6,23.733333333333345
2025-10-17 13:55:00+07:00,60:55:F9:EC:C3:D6,23.72999999999998
2025-10-17 14:00:00+07:00,60:55:F9:EC:C3:D6,23.799999999999997
2025-10-17 14:05:00+07:00,60:55:F9:EC:C3:D6,23.77931034482758
2025-10-17 14:10:00+07:00,60:55:F9:EC:C3:D6,23.83333333333333
2025-10-17 14:15:00+07:00,60:55:F9:EC:C3:D6,23.939999999999998
2025-10-17 14:20:00+07:00,60:55:F9:EC:C3:D6,23.835714285714293
2025-10-17 14:25:00+07:00,60:55:F9:EC:C3:D6,23.53214285714285
2025-10-17 14:30:00+07:00,60:55:F9:EC:C3:D6,23.60357142857144
2025-10-17 14:35:00+07:00,60:55:F9:EC:C3:D6,23.68666666666667
2025-10-17 14:40:00+07:00,60:55:F9:EC:C3:D6,23.600000000000005
2025-10-17 15:10:00+07:00,60:55:F9:EC:C3:D6,24.800000000000008
2025-10-17 15:15:00+07:00,60:55:F9:EC:C3:D6,24.872727272727275
2025-10-17 17:05:00+07:00,60:55:F9:EC:C3:D6,25.89999999999999
2025-10-17 17:10:00+07:00,60:55:F9:EC:C3:D6,25.91333333333332
2025-10-17 17:15:00+07:00,60:55:F9:EC:C3:D6,24.627586206896552
2025-10-17 17:20:00+07:00,60:55:F9:EC:C3:D6,23.38000000000001
2025-10-20 11:05:00+07:00,60:55:F9:EC:C3:D6,23.966666666666654
2025-10-20 11:10:00+07:00,60:55:F9:EC:C3:D6,23.80344827586208
2025-10-20 11:15:00+07:00,60:55:F9:EC:C3:D6,23.575862068965524
2025-10-20 11:20:00+07:00,60:55:F9:EC:C3:D6,23.40769230769229
2025-10-20 11:25:00+07:00,60:55:F9:EC:C3:D6,23.1423076923077
2025-10-20 11:30:00+07:00,60:55:F9:EC:C3:D6,22.944827586206884
2025-10-20 11:35:00+07:00,60:55:F9:EC:C3:D6,22.662068965517243
2025-10-20 11:40:00+07:00,60:55:F9:EC:C3:D6,21.957142857142845
2025-10-20 11:45:00+07:00,60:55:F9:EC:C3:D6,21.734482758620697
2025-10-20 11:50:00+07:00,60:55:F9:EC:C3:D6,21.68095238095238
2025-10-20 12:55:00+07:00,60:55:F9:EC:C3:D6,21.878947368421045
2025-10-20 13:00:00+07:00,60:55:F9:EC:C3:D6,21.9
2025-10-20 13:05:00+07:00,60:55:F9:EC:C3:D6,21.894999999999992
2025-10-20 13:10:00+07:00,60:55:F9:EC:C3:D6,21.236363636363635
2025-10-20 13:40:00+07:00,60:55:F9:EC:C3:D6,22.661538461538463
2025-10-20 13:45:00+07:00,60:55:F9:EC:C3:D6,23.458620689655177
2025-10-20 13:50:00+07:00,60:55:F9:EC:C3:D6,23.82592592592592
2025-10-20 13:55:00+07:00,60:55:F9:EC:C3:D6,24.070370370370384
2025-10-20 14:00:00+07:00,60:55:F9:EC:C3:D6,24.22142857142856
2025-10-20 14:05:00+07:00,60:55:F9:EC:C3:D6,24.307407407407407
2025-10-20 14:10:00+07:00,60:55:F9:EC:C3:D6,24.39999999999999
2025-10-20 14:15:00+07:00,60:55:F9:EC:C3:D6,24.399999999999988
2025-10-20 14:20:00+07:00,60:55:F9:EC:C3:D6,24.427586206896542
2025-10-20 14:25:00+07:00,60:55:F9:EC:C3:D6,24.407142857142844
2025-10-20 14:30:00+07:00,60:55:F9:EC:C3:D6,24.43103448275861
2025-10-20 14:35:00+07:00,60:55:F9:EC:C3:D6,24.317241379310342
2025-10-20 14:40:00+07:00,60:55:F9:EC:C3:D6,23.449999999999992
2025-10-20 14:45:00+07:00,60:55:F9:EC:C3:D6,23.179310344827584
2025-10-20 14:50:00+07:00,60:55:F9:EC:C3:D6,23.12068965517243
2025-10-20 14:55:00+07:00,60:55:F9:EC:C3:D6,23.159259259259265
2025-10-20 15:00:00+07:00,60:55:F9:EC:C3:D6,23.2
2025-10-20 15:05:00+07:00,60:55:F9:EC:C3:D6,22.982142857142843
2025-10-20 15:10:00+07:00,60:55:F9:EC:C3:D6,22.899999999999988
2025-10-20 15:15:00+07:00,60:55:F9:EC:C3:D6,22.93703703703704
2025-10-20 15:20:00+07:00,60:55:F9:EC:C3:D6,22.903448275862058
2025-10-20 15:25:00+07:00,60:55:F9:EC:C3:D6,22.899999999999988
2025-10-20 15:30:00+07:00,60:55:F9:EC:C3:D6,22.89999999999999
2025-10-20 15:35:00+07:00,60:55:F9:EC:C3:D6,22.88965517241378
2025-10-20 15:40:00+07:00,60:55:F9:EC:C3:D6,22.886206896551712
2025-10-20 15:45:00+07:00,60:55:F9:EC:C3:D6,22.84827586206896
2025-10-20 15:50:00+07:00,60:55:F9:EC:C3:D6,22.700000000000003
2025-10-20 15:55:00+07:00,60:55:F9:EC:C3:D6,22.517241379310345
2025-10-20 16:00:00+07:00,60:55:F9:EC:C3:D6,22.49655172413793
2025-10-20 16:05:00+07:00,60:55:F9:EC:C3:D6,22.33571428571428
2025-10-20 16:10:00+07:00,60:55:F9:EC:C3:D6,22.315000000000005
2025-10-21 13:30:00+07:00,60:55:F9:EC:C3:D6,25.300000000000004
2025-10-21 13:35:00+07:00,60:55:F9:EC:C3:D6,25.3
2025-10-21 13:40:00+07:00,60:55:F9:EC:C3:D6,25.3
2025-10-21 13:45:00+07:00,60:55:F9:EC:C3:D6,25.3
2025-10-21 13:50:00+07:00,60:55:F9:EC:C3:D6,25.207407407407413
2025-10-21 13:55:00+07:00,60:55:F9:EC:C3:D6,25.200000000000003
2025-10-21 14:00:00+07:00,60:55:F9:EC:C3:D6,25.200000000000006
2025-10-21 14:05:00+07:00,60:55:F9:EC:C3:D6,25.200000000000003
2025-10-21 14:10:00+07:00,60:55:F9:EC:C3:D6,25.200000000000003
2025-10-21 14:15:00+07:00,60:55:F9:EC:C3:D6,25.25862068965516
2025-10-21 14:20:00+07:00,60:55:F9:EC:C3:D6,25.270370370370387
2025-10-21 14:25:00+07:00,60:55:F9:EC:C3:D6,25.200000000000006
2025-10-21 14:30:00+07:00,60:55:F9:EC:C3:D6,25.199999999999992
2025-10-21 14:35:00+07:00,60:55:F9:EC:C3:D6,25.199999999999992
2025-10-21 14:40:00+07:00,60:55:F9:EC:C3:D6,25.200000000000006
2025-10-21 14:45:00+07:00,60:55:F9:EC:C3:D6,25.253571428571416
2025-10-21 14:50:00+07:00,60:55:F9:EC:C3:D6,25.299999999999997
2025-10-21 14:55:00+07:00,60:55:F9:EC:C3:D6,25.299999999999997
2025-10-21 15:00:00+07:00,60:55:F9:EC:C3:D6,25.299999999999997
2025-10-21 15:05:00+07:00,60:55:F9:EC:C3:D6,25.299999999999997
2025-10-21 15:10:00+07:00,60:55:F9:EC:C3:D6,25.299999999999997
2025-10-21 15:15:00+07:00,60:55:F9:EC:C3:D6,25.27241379310344
2025-10-21 15:20:00+07:00,60:55:F9:EC:C3:D6,25.299999999999997
2025-10-21 15:25:00+07:00,60:55:F9:EC:C3:D6,25.299999999999997
2025-10-21 15:30:00+07:00,60:55:F9:EC:C3:D6,24.982142857142843
2025-10-21 15:35:00+07:00,60:55:F9:EC:C3:D6,24.9
2025-10-21 16:00:00+07:00,60:55:F9:EC:C3:D6,24.699999999999992
2025-10-21 16:05:00+07:00,60:55:F9:EC:C3:D6,24.685714285714287
2025-10-21 16:10:00+07:00,60:55:F9:EC:C3:D6,24.60000000000001
2025-10-21 16:15:00+07:00,60:55:F9:EC:C3:D6,24.596153846153864
2025-10-21 16:20:00+07:00,60:55:F9:EC:C3:D6,24.726923076923065
2025-10-21 16:25:00+07:00,60:55:F9:EC:C3:D6,24.846428571428564
2025-10-21 16:30:00+07:00,60:55:F9:EC:C3:D6,24.668965517241386
2025-10-21 16:35:00+07:00,60:55:F9:EC:C3:D6,24.461538461538453
2025-10-21 16:40:00+07:00,60:55:F9:EC:C3:D6,24.33571428571428
2025-10-21 16:45:00+07:00,60:55:F9:EC:C3:D6,24.4103448275862
2025-10-21 16:50:00+07:00,60:55:F9:EC:C3:D6,24.62758620689657
2025-10-21 16:55:00+07:00,60:55:F9:EC:C3:D6,24.67241379310345
2025-10-21 17:00:00+07:00,60:55:F9:EC:C3:D6,24.689655172413776
2025-10-21 17:05:00+07:00,60:55:F9:EC:C3:D6,24.917241379310337
2025-10-21 17:10:00+07:00,60:55:F9:EC:C3:D6,25.065517241379325
2025-10-21 17:15:00+07:00,60:55:F9:EC:C3:D6,25.18000000000001
2025-10-21 17:20:00+07:00,60:55:F9:EC:C3:D6,25.292857142857137
2025-10-21 17:25:00+07:00,60:55:F9:EC:C3:D6,25.382758620689643
2025-10-21 17:30:00+07:00,60:55:F9:EC:C3:D6,25.47
2025-10-21 17:35:00+07:00,60:55:F9:EC:C3:D6,25.57666666666668
2025-10-21 17:40:00+07:00,60:55:F9:EC:C3:D6,25.60000000000001
2025-10-21 17:45:00+07:00,60:55:F9:EC:C3:D6,25.683333333333344
2025-10-21 17:50:00+07:00,60:55:F9:EC:C3:D6,25.700000000000006
2025-10-21 17:55:00+07:00,60:55:F9:EC:C3:D6,25.77142857142856
2025-10-21 18:00:00+07:00,60:55:F9:EC:C3:D6,25.79999999999999
2025-10-21 18:05:00+07:00,60:55:F9:EC:C3:D6,25.79999999999999
2025-10-21 18:10:00+07:00,60:55:F9:EC:C3:D6,25.803333333333324
2025-10-21 18:15:00+07:00,60:55:F9:EC:C3:D6,25.88965517241378
2025-10-21 18:20:00+07:00,60:55:F9:EC:C3:D6,25.899999999999984
2025-10-21 18:25:00+07:00,60:55:F9:EC:C3:D6,25.899999999999984
2025-10-21 18:30:00+07:00,60:55:F9:EC:C3:D6,25.90333333333332
2025-10-21 18:35:00+07:00,60:55:F9:EC:C3:D6,25.933333333333326
2025-10-21 18:40:00+07:00,60:55:F9:EC:C3:D6,26.0
2025-10-21 18:45:00+07:00,60:55:F9:EC:C3:D6,26.0
2025-10-21 18:50:00+07:00,60:55:F9:EC:C3:D6,26.044827586206907
2025-10-21 18:55:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 19:00:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 19:05:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 19:10:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 19:15:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 19:20:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 19:25:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 19:30:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 19:35:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 19:40:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 19:45:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 19:50:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 19:55:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 20:00:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 20:05:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 20:10:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 20:15:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 20:20:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 20:25:00+07:00,60:55:F9:EC:C3:D6,26.100000000000016
2025-10-21 20:30:00+07:00,60:55:F9:EC:C3:D6,26.13448275862071
2025-10-21 20:35:00+07:00,60:55:F9:EC:C3:D6,26.20000000000001
2025-10-21 20:40:00+07:00,60:55:F9:EC:C3:D6,26.20000000000001
2025-10-21 20:45:00+07:00,60:55:F9:EC:C3:D6,26.20000000000001
2025-10-21 20:50:00+07:00,60:55:F9:EC:C3:D6,26.20000000000001
2025-10-21 20:55:00+07:00,60:55:F9:EC:C3:D6,26.200000000000006
2025-10-21 21:00:00+07:00,60:55:F9:EC:C3:D6,26.20000000000001
2025-10-21 21:05:00+07:00,60:55:F9:EC:C3:D6,26.20000000000001
2025-10-21 21:10:00+07:00,60:55:F9:EC:C3:D6,26.20000000000001
2025-10-21 21:15:00+07:00,60:55:F9:EC:C3:D6,26.20000000000001
2025-10-21 21:20:00+07:00,60:55:F9:EC:C3:D6,26.20000000000001
2025-10-21 21:25:00+07:00,60:55:F9:EC:C3:D6,26.20000000000001
2025-10-21 21:30:00+07:00,60:55:F9:EC:C3:D6,26.20000000000001
2025-10-21 21:35:00+07:00,60:55:F9:EC:C3:D6,26.20000000000001
2025-10-21 21:40:00+07:00,60:55:F9:EC:C3:D6,26.20000000000001
2025-10-21 21:45:00+07:00,60:55:F9:EC:C3:D6,26.20000000000001
2025-10-21 21:50:00+07:00,60:55:F9:EC:C3:D6,26.20000000000001
2025-10-21 21:55:00+07:00,60:55:F9:EC:C3:D6,26.203571428571436
2025-10-21 22:00:00+07:00,60:55:F9:EC:C3:D6,26.210344827586216
2025-10-21 22:05:00+07:00,60:55:F9:EC:C3:D6,26.265384615384612
2025-10-21 22:10:00+07:00,60:55:F9:EC:C3:D6,26.299999999999997
2025-10-21 22:15:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 22:20:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 22:25:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 22:30:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 22:35:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 22:40:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 22:45:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 22:50:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 22:55:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 23:00:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 23:05:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 23:10:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 23:15:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 23:20:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 23:25:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 23:30:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 23:35:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 23:40:00+07:00,60:55:F9:EC:C3:D6,26.29999999999999
2025-10-21 23:45:00+07:00,60:55:F9:EC:C3:D6,26.3
2025-10-22 11:35:00+07:00,60:55:F9:EC:C3:D6,24.733333333333327
2025-10-22 11:40:00+07:00,60:55:F9:EC:C3:D6,24.986206896551725
2025-10-22 11:45:00+07:00,60:55:F9:EC:C3:D6,24.98275862068965
2025-10-22 11:50:00+07:00,60:55:F9:EC:C3:D6,24.899999999999988
2025-10-22 11:55:00+07:00,60:55:F9:EC:C3:D6,24.839285714285705
2025-10-22 12:00:00+07:00,60:55:F9:EC:C3:D6,24.78571428571428
2025-10-22 12:05:00+07:00,60:55:F9:EC:C3:D6,24.799999999999997
2025-10-22 12:10:00+07:00,60:55:F9:EC:C3:D6,24.85172413793103
2025-10-22 12:15:00+07:00,60:55:F9:EC:C3:D6,24.899999999999988
2025-10-22 12:20:00+07:00,60:55:F9:EC:C3:D6,24.899999999999988
2025-10-22 12:25:00+07:00,60:55:F9:EC:C3:D6,24.899999999999988
2025-10-22 12:30:00+07:00,60:55:F9:EC:C3:D6,24.899999999999988
2025-10-22 12:35:00+07:00,60:55:F9:EC:C3:D6,24.95172413793103
2025-10-22 12:40:00+07:00,60:55:F9:EC:C3:D6,25.0
2025-10-22 12:45:00+07:00,60:55:F9:EC:C3:D6,25.0
2025-10-22 12:50:00+07:00,60:55:F9:EC:C3:D6,25.0
2025-10-22 12:55:00+07:00,60:55:F9:EC:C3:D6,25.0
2025-10-22 13:00:00+07:00,60:55:F9:EC:C3:D6,25.0
2025-10-22 13:05:00+07:00,60:55:F9:EC:C3:D6,25.011111111111116
2025-10-22 13:10:00+07:00,60:55:F9:EC:C3:D6,25.10000000000001
2025-10-22 13:15:00+07:00,60:55:F9:EC:C3:D6,25.110714285714295
2025-10-22 13:20:00+07:00,60:55:F9:EC:C3:D6,25.200000000000006
2025-10-22 13:25:00+07:00,60:55:F9:EC:C3:D6,25.167857142857144
2025-10-22 13:30:00+07:00,60:55:F9:EC:C3:D6,25.10000000000001
2025-10-22 13:35:00+07:00,60:55:F9:EC:C3:D6,25.01034482758621
2025-10-22 13:40:00+07:00,60:55:F9:EC:C3:D6,24.934482758620675
2025-10-22 13:45:00+07:00,60:55:F9:EC:C3:D6,24.88214285714284
2025-10-22 13:50:00+07:00,60:55:F9:EC:C3:D6,24.8
2025-10-22 13:55:00+07:00,60:55:F9:EC:C3:D6,24.76206896551726
2025-10-22 14:00:00+07:00,60:55:F9:EC:C3:D6,24.700000000000003
2025-10-22 14:05:00+07:00,60:55:F9:EC:C3:D6,24.700000000000006
2025-10-22 14:10:00+07:00,60:55:F9:EC:C3:D6,24.700000000000006
2025-10-22 14:15:00+07:00,60:55:F9:EC:C3:D6,24.75172413793102
2025-10-22 14:20:00+07:00,60:55:F9:EC:C3:D6,24.77931034482757
2025-10-22 14:25:00+07:00,60:55:F9:EC:C3:D6,24.799999999999997
2025-10-22 14:30:00+07:00,60:55:F9:EC:C3:D6,24.799999999999997
2025-10-22 14:35:00+07:00,60:55:F9:EC:C3:D6,24.90689655172413
2025-10-22 14:40:00+07:00,60:55:F9:EC:C3:D6,25.044827586206907
2025-10-22 14:45:00+07:00,60:55:F9:EC:C3:D6,25.0
2025-10-22 14:48:40.671758+07:00,60:55:F9:EC:C3:D6,25.0
2025-10-16 17:05:00+07:00,60:55:F9:EC:D4:4E,24.187500000000004
2025-10-20 14:45:00+07:00,60:55:F9:EC:D4:4E,23.83125
2025-10-20 14:50:00+07:00,60:55:F9:EC:D4:4E,24.23214285714285
2025-10-20 14:55:00+07:00,60:55:F9:EC:D4:4E,24.82068965517241
2025-10-20 15:00:00+07:00,60:55:F9:EC:D4:4E,26.47142857142858
2025-10-20 15:05:00+07:00,60:55:F9:EC:D4:4E,27.431034482758623
2025-10-20 15:10:00+07:00,60:55:F9:EC:D4:4E,27.91724137931035
2025-10-20 15:15:00+07:00,60:55:F9:EC:D4:4E,28.18571428571428
2025-10-20 15:20:00+07:00,60:55:F9:EC:D4:4E,28.40999999999999
2025-10-20 15:25:00+07:00,60:55:F9:EC:D4:4E,28.626666666666683
2025-10-20 15:30:00+07:00,60:55:F9:EC:D4:4E,28.66428571428573
2025-10-20 15:35:00+07:00,60:55:F9:EC:D4:4E,28.67586206896553
2025-10-20 15:40:00+07:00,60:55:F9:EC:D4:4E,28.693333333333342
2025-10-20 15:45:00+07:00,60:55:F9:EC:D4:4E,28.734482758620697
2025-10-20 15:50:00+07:00,60:55:F9:EC:D4:4E,28.753333333333327
2025-10-20 15:55:00+07:00,60:55:F9:EC:D4:4E,28.789999999999985
2025-10-20 16:00:00+07:00,60:55:F9:EC:D4:4E,28.799999999999983
2025-10-20 16:05:00+07:00,60:55:F9:EC:D4:4E,28.80666666666665
2025-10-20 16:10:00+07:00,60:55:F9:EC:D4:4E,28.810526315789478
2025-10-21 13:30:00+07:00,60:55:F9:EC:D4:4E,25.08
2025-10-21 13:35:00+07:00,60:55:F9:EC:D4:4E,25.029629629629632
2025-10-21 13:40:00+07:00,60:55:F9:EC:D4:4E,25.121428571428588
2025-10-21 13:45:00+07:00,60:55:F9:EC:D4:4E,25.174074074074078
2025-10-21 13:50:00+07:00,60:55:F9:EC:D4:4E,24.926923076923067
2025-10-21 13:55:00+07:00,60:55:F9:EC:D4:4E,25.14285714285715
2025-10-21 14:00:00+07:00,60:55:F9:EC:D4:4E,25.1925925925926
2025-10-21 14:05:00+07:00,60:55:F9:EC:D4:4E,25.14285714285715
2025-10-21 14:10:00+07:00,60:55:F9:EC:D4:4E,25.096296296296305
2025-10-21 14:15:00+07:00,60:55:F9:EC:D4:4E,25.064285714285724
2025-10-21 14:20:00+07:00,60:55:F9:EC:D4:4E,25.133333333333344
2025-10-21 14:25:00+07:00,60:55:F9:EC:D4:4E,25.73666666666666
2025-10-21 14:30:00+07:00,60:55:F9:EC:D4:4E,25.86923076923077
2025-10-21 14:35:00+07:00,60:55:F9:EC:D4:4E,25.4875
2025-10-21 14:40:00+07:00,60:55:F9:EC:D4:4E,25.406896551724127
2025-10-21 14:45:00+07:00,60:55:F9:EC:D4:4E,25.355172413793092
2025-10-21 14:50:00+07:00,60:55:F9:EC:D4:4E,25.27777777777779
2025-10-21 14:55:00+07:00,60:55:F9:EC:D4:4E,25.27241379310345
2025-10-21 15:00:00+07:00,60:55:F9:EC:D4:4E,25.22666666666668
2025-10-21 15:05:00+07:00,60:55:F9:EC:D4:4E,25.26666666666665
2025-10-21 15:10:00+07:00,60:55:F9:EC:D4:4E,25.28333333333334
2025-10-21 15:15:00+07:00,60:55:F9:EC:D4:4E,25.27241379310345
2025-10-21 15:20:00+07:00,60:55:F9:EC:D4:4E,25.26999999999999
2025-10-21 15:25:00+07:00,60:55:F9:EC:D4:4E,25.29
2025-10-21 15:30:00+07:00,60:55:F9:EC:D4:4E,25.276666666666657
2025-10-21 15:35:00+07:00,60:55:F9:EC:D4:4E,25.270000000000003
2025-10-21 16:00:00+07:00,60:55:F9:EC:D4:4E,25.216666666666665
2025-10-21 16:05:00+07:00,60:55:F9:EC:D4:4E,25.219999999999995
2025-10-21 16:10:00+07:00,60:55:F9:EC:D4:4E,25.23214285714285
2025-10-21 16:15:00+07:00,60:55:F9:EC:D4:4E,25.200000000000003
2025-10-21 16:20:00+07:00,60:55:F9:EC:D4:4E,25.140740740740743
2025-10-21 16:25:00+07:00,60:55:F9:EC:D4:4E,25.079310344827597
2025-10-21 16:30:00+07:00,60:55:F9:EC:D4:4E,25.03333333333334
2025-10-21 16:35:00+07:00,60:55:F9:EC:D4:4E,24.985185185185177
2025-10-21 16:40:00+07:00,60:55:F9:EC:D4:4E,24.978571428571428
2025-10-21 16:45:00+07:00,60:55:F9:EC:D4:4E,25.063333333333343
2025-10-21 16:50:00+07:00,60:55:F9:EC:D4:4E,25.14333333333335
2025-10-21 16:55:00+07:00,60:55:F9:EC:D4:4E,25.155172413793107
2025-10-21 17:00:00+07:00,60:55:F9:EC:D4:4E,25.103333333333342
2025-10-21 17:05:00+07:00,60:55:F9:EC:D4:4E,25.16000000000001
2025-10-21 17:10:00+07:00,60:55:F9:EC:D4:4E,25.383333333333336
2025-10-21 17:15:00+07:00,60:55:F9:EC:D4:4E,25.85357142857142
2025-10-21 17:20:00+07:00,60:55:F9:EC:D4:4E,26.16551724137932
2025-10-21 17:25:00+07:00,60:55:F9:EC:D4:4E,26.362068965517235
2025-10-21 17:30:00+07:00,60:55:F9:EC:D4:4E,26.593333333333348
2025-10-21 17:35:00+07:00,60:55:F9:EC:D4:4E,26.74666666666665
2025-10-21 17:40:00+07:00,60:55:F9:EC:D4:4E,26.865517241379308
2025-10-21 17:45:00+07:00,60:55:F9:EC:D4:4E,26.99
2025-10-21 17:50:00+07:00,60:55:F9:EC:D4:4E,27.038461538461544
2025-10-21 17:55:00+07:00,60:55:F9:EC:D4:4E,27.08928571428573
2025-10-21 18:00:00+07:00,60:55:F9:EC:D4:4E,27.16000000000001
2025-10-21 18:05:00+07:00,60:55:F9:EC:D4:4E,27.216666666666683
2025-10-21 18:10:00+07:00,60:55:F9:EC:D4:4E,27.260000000000005
2025-10-21 18:15:00+07:00,60:55:F9:EC:D4:4E,27.262068965517237
2025-10-21 18:20:00+07:00,60:55:F9:EC:D4:4E,27.323333333333323
2025-10-21 18:25:00+07:00,60:55:F9:EC:D4:4E,27.35999999999999
2025-10-21 18:30:00+07:00,60:55:F9:EC:D4:4E,27.382758620689643
